kepid,koi_disposition,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2
3239945,CONFIRMED,292.65842,38.34539,0,0,0,0,7.40611676,1.392e-05,-1.392e-05,134.07481,0.00146,-0.00146,0.077,0.427,-0.077,2.8826,0.0522,-0.0522,417.9,9.1,-9.1,1.37,0.1,-0.05,678,NA,NA,49.89,12.82,-6.59,4799,95,-95,4.631,0.012,-0.048,0.692,0.054,-0.021
3239945,CONFIRMED,292.65842,38.34539,0,0,0,0,21.803708,0.0001361,-0.0001361,139.07199,0.00494,-0.00494,0.568,0.355,-0.354,3.369,0.157,-0.157,246.4,14.4,-14.4,1.11,0.09,-0.03,473,NA,NA,11.82,3.03,-1.56,4799,95,-95,4.631,0.012,-0.048,0.692,0.054,-0.021
3541800,FALSE POSITIVE,290.62134,38.695499,0,0,1,0,4.66229074,1.657e-05,-1.657e-05,169.65558,0.00291,-0.00291,1.197,15.17,-0.332,3.73,0.172,-0.172,345.4,14.1,-14.1,24.12,6.89,-2.47,1166,NA,NA,437.35,369.54,-131.67,6191,172,-216,4.454,0.05,-0.2,1.025,0.293,-0.105
3559935,CONFIRMED,295.18292,38.654228,0,0,0,0,29.9111886,9.444e-05,-9.444e-05,194.71129,0.00251,-0.00251,0.041,0.389,-0.041,6.6436,0.0927,-0.0927,942,21.1,-21.1,2.9,0.29,-0.35,541,NA,NA,20.31,5.7,-5.52,5275,78,-78,4.397,0.12,-0.08,0.969,0.096,-0.117
3834360,FALSE POSITIVE,286.0705,38.975101,0,1,1,1,2.908453928,6.116e-06,-6.116e-06,170.12474,0.00158,-0.00158,1.195,10.68,-0.093,2.5363,0.0834,-0.0834,427.5,12.7,-12.7,19.44,5.29,-1.77,1181,NA,NA,459.47,366.66,-118.91,5786,155,-155,4.558,0.046,-0.184,0.824,0.224,-0.075
3966801,CONFIRMED,294.71194,39.073761,0,0,0,0,25.69581456,5.824e-05,-5.824e-05,188.78889,0.00175,-0.00175,0.68,0.206,-0.439,4.0251,0.0791,-0.0791,1130.8,29,-29,1.7,0.21,-0.33,314,NA,NA,2.3,1.17,-1.1,3787,163,-204,4.775,0.096,-0.056,0.477,0.061,-0.092
11521048,FALSE POSITIVE,297.76697,49.446659,0,1,1,0,25.70280003,3.8e-05,-3.8e-05,194.82512,0.00117,-0.00117,1.27,69.57,-0.146,3.1644,0.0598,-0.0598,5623.8,97.7,-97.7,33.1,6.7,-3.92,562,NA,NA,23.68,14.82,-7.19,5532,165,-149,4.488,0.108,-0.132,0.835,0.169,-0.099
11656721,CONFIRMED,288.92157,49.762032,0,0,0,0,13.64617478,3.407e-05,-3.407e-05,180.34991,0.00205,-0.00205,0.115,0.342,-0.115,3.4098,0.0651,-0.0651,633,16.6,-16.6,2.06,0.47,-0.16,678,NA,NA,49.89,33.39,-12.55,5569,149,-166,4.566,0.038,-0.152,0.829,0.187,-0.067
11853905,CONFIRMED,285.61533,50.13575,0,0,0,0,3.213668926,1.09e-06,-1.09e-06,123.611878,0.000274,-0.000274,0.021,0.188,-0.021,3.98235,0.00911,-0.00911,727.8,2.5,-2.5,4.13,0.26,-0.23,1515,NA,NA,1244.44,229.31,-193.94,5795,69,-77,4.101,0.033,-0.027,1.545,0.097,-0.087
5866724,CONFIRMED,288.68869,41.15118,0,0,0,0,8.13121389,1.902e-05,-1.902e-05,137.99254,0.00188,-0.00188,0.622,0.059,-0.457,4.2386,0.0554,-0.0554,111.8,2.2,-2.2,1.58,0.06,-0.1,1117,NA,NA,368.36,47.34,-60.42,6181,68,-86,4.22,0.033,-0.027,1.424,0.056,-0.085
11669239,CONFIRMED,295.57135,49.774578,0,0,0,0,41.8854433,0.0001514,-0.0001514,178.6919,0.00301,-0.00301,0.917,0.023,-0.625,6.763,0.225,-0.225,687.4,15.5,-15.5,3.28,0.88,-0.6,540,NA,NA,20.05,16.01,-8,5735,155,-155,4.356,0.175,-0.193,1.028,0.279,-0.186
11669239,CONFIRMED,295.57135,49.774578,0,0,0,0,13.81733587,9.263e-05,-9.263e-05,135.03413,0.00537,-0.00537,0.967,0.015,-0.682,4.261,0.119,-0.119,223.2,12.2,-12.2,2.04,0.55,-0.37,781,NA,NA,88.04,70.3,-35.11,5735,155,-155,4.356,0.175,-0.193,1.028,0.279,-0.186
10600261,CONFIRMED,291.97144,47.86417,0,0,0,0,52.8148051,0.0003846,-0.0003846,164.90456,0.00535,-0.00535,0.002,0.45,-0.002,7.309,0.15,-0.15,553.7,21,-21,3.33,0.53,-0.73,562,NA,NA,23.57,10.03,-9.86,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315
10656823,CONFIRMED,288.12097,47.966671,0,0,0,0,8.30783912,1.144e-05,-1.144e-05,171.17201,0.00104,-0.00104,0.019,0.349,-0.019,3.1516,0.0332,-0.0332,777.5,13.2,-13.2,2.15,0.36,-0.18,751,NA,NA,75.09,40.14,-18.59,5320,159,-143,4.589,0.028,-0.105,0.786,0.132,-0.066
8435232,FALSE POSITIVE,293.53409,44.477085,0,1,0,0,49.5740154,0.0003834,-0.0003834,201.97177,0.00587,-0.00587,0.472,0.037,-0.083,63.196,0.472,-0.472,8772.9,51.1,-51.1,5.01,0.53,-0.79,280,NA,NA,1.46,0.56,-0.58,4040,129,-158,4.714,0.084,-0.039,0.527,0.055,-0.083
10656823,CONFIRMED,288.12097,47.966671,0,0,0,0,34.0963441,0.0001948,-0.0001948,153.82654,0.00467,-0.00467,0.386,0.06,-0.386,3.896,0.121,-0.121,472.7,23.4,-23.4,1.71,0.28,-0.15,469,NA,NA,11.42,6.11,-2.82,5320,159,-143,4.589,0.028,-0.105,0.786,0.132,-0.066
10676824,CANDIDATE,296.12073,47.921478,0,0,0,0,6.45442931,1.25e-05,-1.25e-05,173.21478,0.00146,-0.00146,0.749,0.182,-0.511,2.6772,0.0547,-0.0547,586.1,15.1,-15.1,2.48,0.75,-0.26,999,NA,NA,234.98,215.93,-69.1,6092,181,-200,4.496,0.052,-0.221,0.943,0.289,-0.096
10718726,CONFIRMED,286.24982,48.06094,0,0,0,0,3.595769013,9.383e-06,-9.383e-06,170.36915,0.00205,-0.00205,0.496,0.424,-0.291,3.1569,0.0636,-0.0636,383.7,9.7,-9.7,2.39,0.38,-0.38,1296,NA,NA,666.88,279.57,-220.98,5762,78,-78,4.283,0.137,-0.112,1.196,0.191,-0.191
12302530,CONFIRMED,288.49582,51.08194,0,0,0,0,52.6615266,0.000136,-0.000136,183.52054,0.00214,-0.00214,0.682,0.036,-0.488,3.1592,0.0745,-0.0745,1078.1,29.3,-29.3,1.87,0.11,-0.12,271,NA,NA,1.28,0.26,-0.25,3984,71,-86,4.72,0.03,-0.03,0.539,0.031,-0.035
12470954,CONFIRMED,296.40686,51.35815,0,0,0,0,1.902208647,4.14e-07,-4.14e-07,170.449657,0.000175,-0.000175,0.116,0.163,-0.116,2.19877,0.00854,-0.00854,2343.5,7.3,-7.3,4.45,0.53,-0.33,1346,NA,NA,778.26,278.83,-163.2,5400,107,-107,4.463,0.06,-0.097,0.937,0.113,-0.07
6268648,CANDIDATE,285.47659,41.632717,0,0,0,0,20.605501,0.0002593,-0.0002593,146.5069,0.0102,-0.0102,0.705,0.257,-0.477,3.793,0.302,-0.302,37.1,3.6,-3.6,0.85,0.04,-0.03,806,NA,NA,99.53,14.09,-13.04,6099,79,-85,4.193,0.016,-0.018,1.308,0.054,-0.054
2438264,CONFIRMED,290.29651,37.749489,0,0,0,0,15.90688891,2.554e-05,-2.554e-05,177.9305,0.00128,-0.00128,0.014,0.417,-0.014,3.9879,0.044,-0.044,924.7,13.4,-13.4,2.35,0.16,-0.12,588,NA,NA,28.32,6.44,-4.86,5097,101,-101,4.554,0.036,-0.05,0.797,0.052,-0.042
2438264,CONFIRMED,290.29651,37.749489,0,0,0,0,4.973455252,4.43e-06,-4.43e-06,170.885791,0.000711,-0.000711,0.817,0.056,-0.576,1.6519,0.0276,-0.0276,741.6,13.1,-13.1,2.46,0.16,-0.13,867,NA,NA,133.55,30.37,-22.92,5097,101,-101,4.554,0.036,-0.05,0.797,0.052,-0.042
3340312,FALSE POSITIVE,290.96353,38.472542,0,0,1,1,30.5528972,0.00013,-0.00013,173.90269,0.00345,-0.00345,1.216,73.76,-0.244,5.269,0.179,-0.179,865.2,28.5,-28.5,30.74,5.26,-2.43,670,NA,NA,47.63,20.89,-9.13,6284,75,-75,4.349,0.066,-0.123,1.138,0.195,-0.09
4049108,FALSE POSITIVE,289.31018,39.132221,0,0,1,1,4.804469031,7.651e-06,-7.651e-06,169.63529,0.0013,-0.0013,0.979,0.129,-0.019,3.4587,0.0853,-0.0853,744.4,14.7,-14.7,3.35,0.61,-0.37,953,NA,NA,194.68,110.84,-58.33,5470,162,-162,4.528,0.067,-0.114,0.809,0.147,-0.09
4454752,CONFIRMED,288.75494,39.563648,0,0,0,0,1.616883373,2.284e-06,-2.284e-06,169.80396,0.00111,-0.00111,0.856,0.086,-0.575,1.6325,0.0413,-0.0413,437.3,12.2,-12.2,4.47,1.01,-2.18,1774,NA,NA,2342.49,1389.7,-1759.05,4868,73,-65,3.902,0.069,-0.138,1.816,0.409,-0.885
8212002,CANDIDATE,281.83533,44.155918,0,0,0,0,9.5539134,0.0001577,-0.0001577,135.5281,0.0138,-0.0138,0.142,0.305,-0.142,5.261,0.269,-0.269,26.8,2.2,-2.2,0.68,0.11,-0.07,1012,NA,NA,247.86,115.22,-65.3,6175,110,-134,4.299,0.072,-0.108,1.307,0.22,-0.135
4757437,CONFIRMED,294.71017,39.8251,0,0,0,0,13.19322809,3.205e-05,-3.205e-05,175.6096,0.00203,-0.00203,0.005,0.434,-0.005,5.0036,0.0726,-0.0726,585.7,12.4,-12.4,2.94,0.5,-0.37,862,NA,NA,130.35,56.52,-36.13,5946,71,-79,4.309,0.11,-0.121,1.223,0.207,-0.155
10187017,CONFIRMED,281.48273,47.208031,0,0,0,0,10.31174786,1.226e-05,-1.226e-05,134.07991,0.001,-0.001,0.747,0.089,-0.528,3.1818,0.0314,-0.0314,275.9,3.6,-3.6,1.34,0.09,-0.05,634,NA,NA,38.13,8.66,-5.75,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03
4757437,CONFIRMED,294.71017,39.8251,0,0,0,0,4.42535097,1.714e-05,-1.714e-05,134.56312,0.00327,-0.00327,0.177,0.261,-0.177,3.504,0.106,-0.106,179,9,-9,1.63,0.28,-0.21,1240,NA,NA,559.22,242.5,-154.98,5946,71,-79,4.309,0.11,-0.121,1.223,0.207,-0.155
11823054,CONFIRMED,296.1514,50.09581,0,0,0,0,4.302139338,4.644e-06,-4.644e-06,173.438922,0.000884,-0.000884,0.652,0.028,-0.491,2.0289,0.0326,-0.0326,747.2,12.9,-12.9,2.46,0.12,-0.19,937,NA,NA,182.7,31.44,-36.11,5041,83,-75,4.479,0.077,-0.033,0.857,0.041,-0.066
11823054,CONFIRMED,296.1514,50.09581,0,0,0,0,3.137845914,7.008e-06,-7.008e-06,133.55689,0.00189,-0.00189,0.454,0.005,-0.454,1.91,0.0577,-0.0577,305.7,11.2,-11.2,1.5,0.07,-0.11,1041,NA,NA,277.64,47.78,-54.88,5041,83,-75,4.479,0.077,-0.033,0.857,0.041,-0.066
7017274,CANDIDATE,285.92322,42.54985,0,0,0,0,6.77067637,5.734e-05,-5.734e-05,133.34914,0.00695,-0.00695,0.127,0.322,-0.127,5.982,0.184,-0.184,65.8,3.7,-3.7,1.9,0.41,-0.61,1499,NA,NA,1193.45,655.67,-674.75,6337,76,-82,3.893,0.253,-0.136,2.335,0.503,-0.755
11913012,FALSE POSITIVE,291.02252,50.259109,0,1,1,1,3.74782314,1.112e-05,-1.112e-05,171.66634,0.00236,-0.00236,1.202,3.25,-0.086,5.133,0.114,-0.114,423.4,9.1,-9.1,25.59,8.27,-2.74,1253,NA,NA,583.52,565.23,-181.73,6161,184,-221,4.454,0.054,-0.216,1.053,0.34,-0.113
11972666,FALSE POSITIVE,296.25949,50.344372,0,1,1,0,1.09173174,2.619e-06,-2.619e-06,170.37724,0.00188,-0.00188,0.334,0.132,-0.334,1.9719,0.0667,-0.0667,186.9,6.9,-6.9,1.07,0.2,-0.08,1488,NA,NA,1153.1,656.38,-283.11,5354,159,-159,4.587,0.028,-0.119,0.788,0.143,-0.061
12058931,CONFIRMED,289.83011,50.586239,0,0,0,0,20.68420772,5.168e-05,-5.168e-05,170.19034,0.00198,-0.00198,0.488,0.373,-0.292,6.4415,0.0731,-0.0731,858.5,15.3,-15.3,3.28,1.1,-0.37,729,NA,NA,66.83,65.38,-21.24,6246,167,-223,4.433,0.056,-0.224,1.092,0.365,-0.122
9782691,CONFIRMED,296.4986,46.57724,0,0,0,0,50.6985408,0.000266,-0.000266,141.31813,0.00367,-0.00367,0.137,0.281,-0.137,5.972,0.12,-0.12,610.9,21.3,-21.3,3.58,0.57,-0.7,595,NA,NA,29.58,12.42,-11.42,5876,79,-79,4.151,0.162,-0.108,1.456,0.233,-0.284
9886221,FALSE POSITIVE,289.8533,46.787151,0,0,1,1,2.9926465,1.462e-05,-1.462e-05,170.80128,0.00408,-0.00408,0.319,0.136,-0.319,1.81,0.145,-0.145,105.9,8,-8,0.89,0.23,-0.07,1170,NA,NA,443.12,324.93,-114.86,5718,136,-170,4.549,0.042,-0.168,0.863,0.221,-0.074
12366084,CANDIDATE,295.81616,51.121738,0,0,0,0,0.589376952,6.484e-06,-6.484e-06,131.8694,0.0109,-0.0109,0.491,0.039,-0.446,1.71,0.252,-0.252,80.7,8.8,-8.8,0.93,0.14,-0.07,2162,NA,NA,5161.1,1987.54,-1003.97,5714,77,-77,4.428,0.063,-0.117,1.015,0.148,-0.079
9957627,CANDIDATE,294.46268,46.821449,0,0,0,0,39.7529915,0.0001149,-0.0001149,175.46244,0.0023,-0.0023,0.046,0.364,-0.046,4.9641,0.0726,-0.0726,549.3,15.7,-15.7,2.37,0.72,-0.31,568,NA,NA,24.54,22.48,-8.12,6072,182,-182,4.411,0.105,-0.195,1.01,0.308,-0.132
9958962,CONFIRMED,294.98914,46.838329,0,0,0,0,9.99760285,2.627e-05,-2.627e-05,171.78828,0.00204,-0.00204,0.851,0.049,-0.588,3.4423,0.0746,-0.0746,638.7,18.3,-18.3,2.82,0.87,-0.29,860,NA,NA,129.18,120.13,-38.43,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101
9958962,CONFIRMED,294.98914,46.838329,0,0,0,0,90.4117992,0.0004656,-0.0004656,208.5028,0.0038,-0.0038,0.849,0.016,-0.596,7.106,0.169,-0.169,1265,37.2,-37.2,3.96,1.22,-0.41,413,NA,NA,6.86,6.37,-2.04,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101
3745690,CONFIRMED,291.09723,38.87561,0,0,0,0,13.54057461,3.461e-05,-3.461e-05,171.67762,0.00207,-0.00207,0.18,0.268,-0.18,4.4673,0.0635,-0.0635,461,9.1,-9.1,2.17,0.31,-0.26,779,NA,NA,87.1,36.05,-24.01,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119
3745690,CONFIRMED,291.09723,38.87561,0,0,0,0,1.732346403,3.201e-06,-3.201e-06,134.53123,0.00155,-0.00155,0.184,0.269,-0.184,2.2139,0.05,-0.05,182.4,5.2,-5.2,1.37,0.19,-0.16,1546,NA,NA,1345.92,556.95,-370.99,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119
9872283,CANDIDATE,281.45718,46.746471,0,0,0,0,1.74610057,1.245e-05,-1.245e-05,131.7921,0.0054,-0.0054,0.032,0.443,-0.032,1.299,0.203,-0.203,54.2,7.1,-7.1,1.24,0.79,-0.72,1689,NA,NA,1924.75,3897.44,-1618.7,4854,145,-116,3.939,0.637,-0.343,1.749,1.119,-1.017
3745690,CONFIRMED,291.09723,38.87561,0,0,0,0,7.0257409,2.348e-05,-2.348e-05,133.62713,0.00283,-0.00283,0.812,0.129,-0.563,2.245,0.0807,-0.0807,190.7,9.7,-9.7,1.56,0.23,-0.18,969,NA,NA,208.92,86.45,-57.59,5767,115,-104,4.389,0.099,-0.11,1.014,0.145,-0.119
3833007,CONFIRMED,285.51685,38.9324,0,0,0,0,16.21774917,2.713e-05,-2.713e-05,180.0425,0.00136,-0.00136,0.336,0.079,-0.336,4.9274,0.0462,-0.0462,758.3,10.9,-10.9,2.22,0.59,-0.16,664,NA,NA,45.87,35.72,-10.34,5837,158,-158,4.577,0.033,-0.187,0.798,0.211,-0.056
3847138,CONFIRMED,290.52942,38.942661,0,0,0,0,11.72291212,2.566e-05,-2.566e-05,177.3196,0.00165,-0.00165,0.012,0.43,-0.012,4.2064,0.0526,-0.0526,492.2,9.6,-9.6,2.08,0.26,-0.21,766,NA,NA,81.46,30.24,-20.94,5550,110,-110,4.431,0.095,-0.095,0.953,0.12,-0.098
4833135,FALSE POSITIVE,291.02249,39.917629,0,0,0,0,8.661374,0.0003845,-0.0003845,177.5427,0.01,-0.01,0.6469,0.2968,-0.4264,2.972,0.532,-0.532,160.1,33.3,-33.3,1.32,0.49,-0.12,945,NA,NA,188.16,207.05,-51.01,6250,166,-192,4.472,0.047,-0.272,0.986,0.37,-0.09
4847534,CONFIRMED,295.00204,39.95293,0,0,0,0,9.66857386,1.899e-05,-1.899e-05,174.53483,0.00162,-0.00162,0.8,0.134,-0.547,2.4656,0.0554,-0.0554,411.7,13,-13,1.9,0.33,-0.19,730,NA,NA,67.06,39.47,-19.46,5288,184,-184,4.541,0.051,-0.119,0.836,0.148,-0.08
4852528,CONFIRMED,296.11258,39.978779,0,0,0,0,7.053527145,5.913e-06,-5.913e-06,176.474146,0.000649,-0.000649,0.172,0.162,-0.172,2.3982,0.0262,-0.0262,1480.1,17.4,-17.4,2.16,0.12,-0.12,547,NA,NA,21.17,4.1,-3.85,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031
4852528,CONFIRMED,296.11258,39.978779,0,0,0,0,9.521644639,8.947e-06,-8.947e-06,177.484839,0.000726,-0.000726,0.023,0.338,-0.023,2.3569,0.0279,-0.0279,1491.3,20.2,-20.2,2.16,0.12,-0.12,495,NA,NA,14.2,2.75,-2.58,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031
4852528,CONFIRMED,296.11258,39.978779,0,0,0,0,3.072146607,3.508e-06,-3.508e-06,134.030017,0.000941,-0.000941,0.032,0.323,-0.032,1.8732,0.0286,-0.0286,539,12.9,-12.9,1.3,0.07,-0.07,722,NA,NA,64.09,12.42,-11.65,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031
4852528,CONFIRMED,296.11258,39.978779,0,0,0,0,4.645382149,6.142e-06,-6.142e-06,134.58939,0.00107,-0.00107,0.154,0.22,-0.154,2.0271,0.0343,-0.0343,565.5,15,-15,1.33,0.08,-0.07,629,NA,NA,36.9,7.15,-6.71,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031
12058931,CONFIRMED,289.83011,50.586239,0,0,0,0,9.82578495,3.793e-05,-3.793e-05,131.42495,0.00336,-0.00336,0.888,0.025,-0.629,5.2498,0.088,-0.088,433.3,12.7,-12.7,2.66,0.88,-0.3,935,NA,NA,180.36,176.45,-57.31,6246,167,-223,4.433,0.056,-0.224,1.092,0.365,-0.122
12116489,CONFIRMED,294.5704,50.673019,0,0,0,0,25.30291816,2.886e-05,-2.886e-05,188.060148,0.000901,-0.000901,0.04,0.358,-0.04,4.4903,0.0412,-0.0412,2105.7,19.5,-19.5,3.95,0.22,-0.37,535,NA,NA,19.39,3.65,-4.42,5121,84,-76,4.457,0.091,-0.039,0.888,0.049,-0.084
12600735,CONFIRMED,289.50067,51.68573,0,0,0,0,21.30020491,3.986e-05,-3.986e-05,189.70595,0.0015,-0.0015,0.075,0.309,-0.075,4.0852,0.0474,-0.0474,659.8,12.2,-12.2,2.99,0.47,-0.28,725,NA,NA,65.37,27.07,-14.54,6008,77,-83,4.35,0.076,-0.123,1.168,0.186,-0.109
10593626,CONFIRMED,289.2175,47.88446,0,0,0,0,289.864067,0.00121,-0.00121,133.69719,0.00214,-0.00214,0.856,0.043,-0.649,7.565,0.108,-0.108,529.1,10.5,-10.5,2.34,0.22,-0.23,257,NA,NA,1.03,0.26,-0.24,5516,82,-74,4.446,0.104,-0.064,0.886,0.08,-0.089
3437776,FALSE POSITIVE,289.79907,38.555061,0,1,1,0,10.29767658,3.297e-05,-3.297e-05,131.73374,0.00294,-0.00294,1.194,15.05,-0.126,6.649,0.129,-0.129,655.5,13.1,-13.1,39.14,5.69,-8.55,1022,NA,NA,258.09,99.1,-108.66,5671,76,-76,4.075,0.189,-0.081,1.608,0.234,-0.351
9958962,CANDIDATE,294.98914,46.838329,0,0,0,0,51.0674355,0.0003497,-0.0003497,147.60941,0.0057,-0.0057,0.482,0.472,-0.274,4.374,0.169,-0.169,597.5,34.3,-34.3,2.44,0.76,-0.25,499,NA,NA,14.69,13.66,-4.37,6004,181,-199,4.484,0.052,-0.208,0.977,0.302,-0.101
10294465,FALSE POSITIVE,298.70157,47.337315,0,0,0,0,199.99763493,NA,NA,250.97231,NA,NA,NA,NA,NA,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10388286,CONFIRMED,283.74069,47.516289,0,0,0,0,1.682695938,1.253e-06,-1.253e-06,170.453117,0.000599,-0.000599,0.025,0.419,-0.025,1.3867,0.023,-0.023,703.8,11.2,-11.2,1.23,0.1,-0.14,750,NA,NA,74.7,20.84,-21.01,3669,73,-91,4.787,0.054,-0.041,0.47,0.041,-0.051
10600261,CONFIRMED,291.97144,47.86417,0,0,0,0,17.30795548,5.552e-05,-5.552e-05,176.94326,0.00236,-0.00236,0,0.422,0,5.1126,0.0763,-0.0763,633,14.2,-14.2,3.56,0.57,-0.78,815,NA,NA,104.37,44.41,-43.66,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315
6462863,CONFIRMED,297.33307,41.891121,0,0,0,0,10.423677439,7.173e-06,-7.173e-06,138.009041,0.000584,-0.000584,0.005,0.299,-0.005,5.2257,0.021,-0.021,777.3,4.1,-4.1,3.72,0.67,-0.56,1012,NA,NA,247.48,124.16,-83.6,6181,111,-135,4.234,0.143,-0.117,1.331,0.243,-0.199
10600261,CONFIRMED,291.97144,47.86417,0,0,0,0,2.09227115,5.814e-06,-5.814e-06,133.06258,0.00217,-0.00217,0.271,0.184,-0.271,2.4062,0.0716,-0.0716,207.6,7.9,-7.9,2.06,0.33,-0.45,1648,NA,NA,1746.66,743.33,-730.66,5565,83,-66,4.117,0.201,-0.093,1.439,0.229,-0.315
11904151,CONFIRMED,285.67938,50.241299,0,0,0,0,45.29422297,5.6e-05,-5.6e-05,138.678725,0.000987,-0.000987,0.025,0.333,-0.025,6.83,0.0343,-0.0343,477.1,3.7,-3.7,2.26,0.12,-0.09,524,NA,NA,17.75,3.21,-2.17,5676,85,-68,4.347,0.03,-0.03,1.044,0.057,-0.042
4384675,FALSE POSITIVE,296.18063,39.435452,0,0,0,0,260.20717331,NA,NA,258.34887,NA,NA,NA,NA,NA,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4633570,CONFIRMED,284.03223,39.78133,0,0,0,0,16.70920628,3.617e-05,-3.617e-05,174.75417,0.00177,-0.00177,0.855,0.086,-0.576,2.7052,0.0725,-0.0725,839.8,23.1,-23.1,2.27,0.18,-0.2,500,NA,NA,14.73,4.4,-3.88,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059
4633570,CONFIRMED,284.03223,39.78133,0,0,0,0,28.55158187,8.917e-05,-8.917e-05,185.47672,0.00245,-0.00245,0.623,0.272,-0.403,4.1502,0.0837,-0.0837,807.8,24.1,-24.1,1.97,0.16,-0.17,418,NA,NA,7.21,2.16,-1.9,4621,124,-137,4.605,0.052,-0.028,0.668,0.054,-0.059
5021176,FALSE POSITIVE,294.58817,40.165051,0,1,1,1,4.045057186,5.323e-06,-5.323e-06,172.68365,0.00108,-0.00108,1.292,11.44,-0.124,2.9954,0.06,-0.06,752.7,14.5,-14.5,30.33,7.32,-3.94,1126,NA,NA,381.17,279.86,-125.66,5906,177,-177,4.473,0.094,-0.175,0.87,0.21,-0.113
5640085,CONFIRMED,297.07016,40.86879,0,0,0,0,10.13958818,2.076e-05,-2.076e-05,178.45074,0.00157,-0.00157,0.078,0.323,-0.078,2.6446,0.0517,-0.0517,1155.9,31.8,-31.8,1.68,0.13,-0.13,447,NA,NA,9.41,2.34,-2.15,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041
5640085,CONFIRMED,297.07016,40.86879,0,1,0,0,43.5859419,0.0001807,-0.0001807,194.6107,0.00278,-0.00278,0.011,0.417,-0.011,4.6814,0.0975,-0.0975,1708.7,46.8,-46.8,2.05,0.15,-0.17,275,NA,NA,1.35,0.33,-0.31,3893,78,-85,4.758,0.04,-0.036,0.5,0.037,-0.041
4852528,CONFIRMED,296.11258,39.978779,0,0,0,0,0.986785834,6.98e-07,-6.98e-07,133.171292,0.000613,-0.000613,0.026,0.289,-0.026,1.1879,0.018,-0.018,450,9.5,-9.5,1.19,0.07,-0.06,1054,NA,NA,292.35,56.64,-53.12,4041,72,-88,4.697,0.024,-0.027,0.567,0.031,-0.031
4951877,CANDIDATE,298.47321,40.075871,0,0,0,0,24.7962801,0.0001067,-0.0001067,170.32595,0.00362,-0.00362,0.01,0.403,-0.01,8.33,0.107,-0.107,574.4,15.1,-15.1,2.7,0.45,-0.32,664,NA,NA,45.92,19.92,-12.32,5770,78,-78,4.333,0.11,-0.11,1.141,0.189,-0.138
5282051,FALSE POSITIVE,293.83701,40.41275,0,0,1,1,5.91037674,2.154e-05,-2.154e-05,171.15166,0.00281,-0.00281,0.123,0.342,-0.122,3.421,0.101,-0.101,256.9,8.8,-8.8,1.38,0.32,-0.22,937,NA,NA,182.47,130.83,-67.59,5515,165,-165,4.443,0.136,-0.204,0.867,0.204,-0.136
10187017,CONFIRMED,281.48273,47.208031,0,0,0,0,27.4536146,0.0001077,-0.0001077,145.02866,0.00345,-0.00345,0.765,0.142,-0.556,3.747,0.101,-0.101,136.4,5.3,-5.3,0.95,0.06,-0.04,457,NA,NA,10.34,2.35,-1.56,4900,98,-98,4.602,0.017,-0.049,0.741,0.048,-0.03
5340644,CONFIRMED,283.49982,40.552799,0,0,0,0,8.22241355,1.052e-05,-1.052e-05,172.95657,0.00102,-0.00102,0.246,0.21,-0.246,2.71,0.0413,-0.0413,1468.6,25.2,-25.2,2.28,0.09,-0.11,558,NA,NA,22.86,3.93,-3.84,4213,84,-84,4.658,0.025,-0.02,0.615,0.025,-0.031
3437776,FALSE POSITIVE,289.79907,38.555061,1,0,1,0,0.635587392,2.14e-06,-2.14e-06,133.41665,0.00265,-0.00265,1.151,0.036,-0.155,4.7,0.269,-0.269,147.7,4.7,-4.7,28.58,4.16,-6.24,2587,NA,NA,10637.41,4084.68,-4478.61,5671,76,-76,4.075,0.189,-0.081,1.608,0.234,-0.351
